Ticker,Total Revenue,Net Income,Net income to total revenue ratio,Market Cap,Free Cash Flow,EPS
DRCT,116098834.0,3211876.0,0.0276650151370167,43112136,1440709.0,0.13
DRH,1105770000.0,71077000.0,0.0642782857194534,1831765632,118551000.0,0.29
DRI,11390000000.0,1027600000.0,0.0902194907813871,18735081472,983600000.0,8.53
DRIO,19147000.0,-50802000.0,-2.6532616075625426,24322924,-30963000.0,-1.17
DRQ,474227000.0,-26986000.0,-0.056905237365228,561915392,-24899000.0,-0.78
DRRX,8411000.0,-15799000.0,-1.8783735584353825,45938312,-34466000.0,-0.61
DRS,3070000000.0,188000000.0,0.0612377850162866,7526084096,145000000.0,0.71
DRVN,2318503000.0,-778040000.0,-0.3355786039526366,2352935936,-361311000.0,-4.72
DSGR,1699770000.0,-21226000.0,-0.0124875718479559,1740310528,77608000.0,-0.48
DSGX,587665000.0,121221000.0,0.2062756842759054,8621847552,202117000.0,1.48
DSP,243250000.0,-791000.0,-0.003251798561151,703406016,24276000.0,-0.04
DSS,19277000.0,-43400000.0,-2.2513876640556103,9058186,-20012000.0,-6.17
DSX,235726000.0,16061000.0,0.0681341896948151,312792512,38642000.0,0.09
DT,1496864000.0,155064000.0,0.1035925775487953,15079950336,346382000.0,0.52
DTC,492516000.0,-126208000.0,-0.2562515735529404,80210488,53330000.0,-2.08
DTE,12397000000.0,1386000000.0,0.1118012422360248,25881638912,-714000000.0,6.69
DTIL,87640000.0,16969000.0,0.1936216339570972,78703312,-86392000.0,0.26
DTM,962000000.0,405000000.0,0.420997920997921,7632007680,26000000.0,4.15
DTSS,23279832.0,-11553035.0,-0.4962679713496214,9077691,-3220400.0,-6.81
DTST,25321701.0,216948.0,0.0085676708685565,28752822,2328030.0,0.03
DUK,30049000000.0,4295000000.0,0.1429332090918167,87992410112,-2726000000.0,5.84
DUOL,634489000.0,66231000.0,0.1043847883887663,9255021568,139930000.0,1.42
DUOT,5638027.0,-12065115.0,-2.1399533914967064,17914530,-9840473.0,-1.65
DV,612877000.0,61082000.0,0.0996643698490888,3347896832,102732000.0,0.34
DVA,12524356000.0,859622000.0,0.0686360240798009,12856828928,1491046000.0,9.4
DVAX,249695000.0,17177000.0,0.0687919261499028,1475564672,96459000.0,0.13
DVN,15494000000.0,3502000000.0,0.2260229766361172,28178980864,2597000000.0,5.53
DWSN,87276000.0,-7328000.0,-0.0839635180347403,47287404,-4698000.0,-0.19
DX,49061000.0,13068000.0,0.2663622836876541,941318336,62200000.0,0.03
DXC,13457000000.0,81000000.0,0.0060191721780485,3746458368,954000000.0,0.43
DXCM,3934800000.0,666900000.0,0.169487648673376,27898599424,511900000.0,1.61
DXLG,496639000.0,15430000.0,0.0310688447745746,160147072,32176000.0,0.25
DXPE,1684484000.0,60203000.0,0.0357397280116641,868378496,93959000.0,3.54
DXYN,271011000.0,-1125000.0,-0.0041511230171469,11691156,1639000.0,-0.03
DY,4434047000.0,238108000.0,0.0536999269516087,5121157632,40484000.0,8.06
DYAI,1804108.0,-7740876.0,-4.290694348675356,39499984,-6726755.0,-0.27
E,91592000000.0,3961000000.0,0.0432461350336273,51386011648,5904000000.0,2.6
EA,7298000000.0,1151000000.0,0.1577144423129624,40110845952,2116000000.0,4.26
EAF,432903000.0,-68242000.0,-0.1576380852061547,176365136,,-1.11
EARN,10930000.0,4165000.0,0.3810612991765782,175262848,-10022000.0,0.21
EAST,10348000.0,-7075000.0,-0.6837069965210669,1506373,-2030000.0,-4.75
EAT,4415100000.0,155300000.0,0.0351747412289642,3215403264,223000000.0,3.4
EB,340111000.0,-14299000.0,-0.0420421568252717,305601504,11848000.0,-0.14
EBAY,10190000000.0,2691000000.0,0.2640824337585868,28899899392,1970000000.0,5.14
EBC,624571000.0,442594000.0,0.7086368083052207,3406422016,253552000.0,0.99
EBF,411923000.0,41649000.0,0.1011087023545662,621277440,62569000.0,1.6
EBMT,79994000.0,8435000.0,0.1054454084056304,120251696,-4843000.0,1.08
EBR,35817098000.0,4112271000.0,0.114813070561998,17450395648,4114197000.0,0.36
EBR-B,35817098000.0,4112271000.0,0.114813070561998,17744691200,4114197000.0,0.36
EBS,1074400000.0,-587000000.0,-0.5463514519731943,471398080,-257900000.0,-11.22
EBTC,167527000.0,35625000.0,0.2126522888847767,385029056,51138000.0,2.89
EC,133857256000000.0,15897120000000.0,0.1187617352622259,20500164608,-4290364000000.0,2.12
ECBK,25120000.0,3542000.0,0.1410031847133758,127435752,6099000.0,0.42
ECC,-1693918.0,-2860066.0,1.6884323798436525,976828160,-81570027.0,1.71
ECDA,21047945.0,-2440211.0,-0.1159358312652375,42272636,-5007963.0,-0.09
ECL,15634200000.0,1712200000.0,0.1095163167926724,72039325696,1637000000.0,5.97
ECO,403847656.0,121831903.0,0.3016778757779889,1012826368,174032110.0,3.78
ECOR,21281000.0,-14225000.0,-0.6684366336168414,39003564,-14874000.0,-2.05
ECPG,1270677000.0,-196003000.0,-0.1542508442350023,1186445312,101283000.0,-8.29
ECVT,689491000.0,56019000.0,0.0812468908223602,836225856,72262000.0,0.48
ECX,5134147000.0,-1128491000.0,-0.2198010691941621,608520576,-1305600000.0,-0.47
ED,14816000000.0,1782000000.0,0.1202753779697624,35154690048,-2338000000.0,5.15
EDAP,62048000.0,-19667000.0,-0.3169642857142857,134315744,-18974000.0,-0.58
EDBL,14910000.0,-8978000.0,-0.6021462105969149,3602844,-11218000.0,-31.21
EDIT,67033000.0,-193450000.0,-2.8858920233317917,308461728,-136897000.0,-2.33
EDN,1173522000000.0,169630000000.0,0.1445477801012678,1111554560,-48309000000.0,5.24
EDR,6528666000.0,-406547000.0,-0.062271067320644,8430726656,156100000.0,-0.37
EDRY,57770014.0,-2377170.0,-0.0411488562214992,56316592,-53495770.0,-0.88
EDU,4037478000.0,311578000.0,0.0771714421725641,10196950016,827963000.0,1.8
EDUC,46499800.0,140200.0,0.0030150667314698,17420648,7928800.0,0.03
EE,898981000.0,30596000.0,0.0340340897082363,2096486400,-80850000.0,1.12
EEFT,3804900000.0,282800000.0,0.0743252122263397,4846702080,548700000.0,5.73
EEX,393400000.0,1000000.0,0.0025419420437214,1131794944,28800000.0,-0.49
EFC,282972000.0,123914000.0,0.4379019832350904,1149215232,-241858000.0,1.21
EFOI,6118000.0,-2765000.0,-0.4519450800915331,7891109,-2508000.0,-0.55
EFSC,531968000.0,175041000.0,0.3290442282242541,1977109120,261682000.0,4.56
EFSH,64302397.0,-42622693.0,-0.6628476540306888,1472347,-7781128.0,-852.07
EFX,5465500000.0,583400000.0,0.1067422925624371,38003040256,515500000.0,4.67
EFXT,2457271093.253994,-104487691.389298,-0.0425218412718688,728494656,93360470.375396,-0.84
EG,15777000000.0,2939000000.0,0.1862838308930721,16973597696,4553000000.0,68.0
EGAN,94976000.0,8875000.0,0.093444659703504,215355248,4333000.0,0.25
EGBN,307924000.0,-36532000.0,-0.1186396643327574,656959808,195556000.0,-1.2
EGHT,723565000.0,-62555000.0,-0.0864538776751224,241260400,62046000.0,-0.51
EGIO,379920000.0,-153428000.0,-0.4038429142977469,55076628,-47213000.0,-26.0
EGO,1099379000.0,173510000.0,0.1578254632842723,3548963072,-29341000.0,0.88
EGP,608993000.0,226282000.0,0.371567489281486,9083309056,338202000.0,4.81
EGRX,191650000.0,19079000.0,0.0995512653274197,66605148,50523000.0,0.85
EGY,504246000.0,85969000.0,0.1704901972449955,675366976,126374000.0,0.8
EH,248965000.0,-274174000.0,-1.1012551965135662,936826816,-97497000.0,-0.6
EHAB,1041900000.0,-8800000.0,-0.0084461080717919,429419584,44900000.0,-0.17
EHC,5070900000.0,399500000.0,0.0787828590585497,9363156992,267700000.0,4.04
EHTH,471200000.0,-29787000.0,-0.0632151952461799,119091872,-17471000.0,-2.46
EIC,14114228.0,11545064.0,0.817973466207291,242715440,-63431172.0,4.22
EIG,869300000.0,119600000.0,0.137581962498562,1190914944,47200000.0,4.65
EIX,16822000000.0,1145000000.0,0.0680656283438354,33608982528,-2047000000.0,2.49
EKSO,18160000.0,-12424000.0,-0.6841409691629956,22133040,-12211000.0,-0.79
EL,15608000000.0,390000000.0,0.0249871860584315,32489162752,1441000000.0,1.08
ELA,158136303.0,6489144.0,0.0410351315725396,128025304,3604597.0,0.25
ELAB,2473337.0,-4750704.0,-1.9207669638225604,5417537,-4568002.0,-0.42
ELAN,4492000000.0,-1255000000.0,-0.2793855743544078,7647207936,117000000.0,-2.55
ELF,1132070000.0,122241000.0,0.1079800719036808,8446388224,62495000.0,2.09
ELLO,45049000.0,-5475000.0,-0.1215343292858887,168369072,-52527000.0,-0.28
ELMD,54716000.0,5150000.0,0.0941223773667665,148157472,8672000.0,0.58
ELME,235119000.0,-53841000.0,-0.2289946792900616,1554267136,84669000.0,-0.62
ELP,22007951000.0,2183353000.0,0.09920746370255,5443469312,3300283000.0,0.49
ELPC,22007951000.0,2183353000.0,0.09920746370255,5420675584,3300283000.0,0.49
ELS,1415004000.0,357118000.0,0.2523794985738556,14223749120,230919000.0,1.92
ELSE,8834000.0,210000.0,0.0237717908082408,13334998,60000.0,0.06
ELTK,46431000.0,5968000.0,0.1285348151019792,71714072,6430000.0,0.96
ELUT,24987000.0,-65235000.0,-2.610757593948853,139647232,-22107000.0,-3.09
ELV,171719000000.0,6691000000.0,0.0389648204333824,129135001600,6765000000.0,28.55
ELVA,45850000.0,-1861000.0,-0.0405888767720828,68609744,-5361000.0,0.02
EM,1960215000.0,61245000.0,0.031244021701701,161325856,234489000.0,0.03
EMBC,1118900000.0,69700000.0,0.0622933238001608,947463488,41200000.0,1.2
EME,13745992000.0,825647000.0,0.0600645628194749,18339158016,821251000.0,17.44
EMKR,83437000.0,-69713000.0,-0.8355166173280439,9609757,-35493000.0,-7.71
EML,273702675.0,12033925.0,0.043967144274348,187538032,20047687.0,1.92
EMN,9147000000.0,883000000.0,0.0965343828577675,11962958848,541000000.0,7.43
EMR,16963000000.0,1716000000.0,0.1011613511760891,60283080704,274000000.0,2.96
EMX,27198000.0,-2432000.0,-0.0894183395837929,193085888,6890000.0,-0.02
ENB,43516000000.0,5894000000.0,0.1354444342310874,87557447680,9325000000.0,1.91
ENFN,188350000.0,3738000.0,0.0198460313246615,772716736,15963000.0,0.04
ENG,28773000.0,-7087000.0,-0.2463073019844993,7631740,-5005000.0,-1.34
ENIC,4433657097000.0,770538775000.0,0.1737930467201397,3790324224,43238459000.0,0.59
ENLC,6833800000.0,146300000.0,0.0214082940677222,6626407424,777000000.0,0.3
ENLT,307240000.0,57189000.0,0.186137872672829,1975880192,149620000.0,0.45
ENOV,1913970000.0,-90552000.0,-0.0473110863806642,2602633216,12765000.0,-1.95
ENPH,1420449000.0,129608000.0,0.0912443882180916,16426700800,586379000.0,0.93
ENR,2892400000.0,10200000.0,0.0035264831973447,2326193664,338400000.0,0.14
ENS,3526218000.0,272410000.0,0.0772527393371595,4078005760,370592000.0,6.61
ENSG,3967626000.0,225396000.0,0.0568087818761143,8644729856,270486000.0,3.89
ENSV,22973000.0,-6546000.0,-0.2849431941844774,5959440,-2418000.0,-0.28
ENTA,71960000.0,-115329000.0,-1.6026820455808783,275661632,-112212000.0,-5.45
ENTG,3284207000.0,184151000.0,0.0560716787949115,17493821440,172715000.0,1.21
ENTX,57000.0,-8536000.0,-149.75438596491227,60662080,-7327000.0,-0.26
ENV,1307702000.0,-252768000.0,-0.1932917438376633,3466604800,24566000.0,-4.62
ENVA,2373277000.0,178392000.0,0.0751669526987368,2262963456,1121628000.0,6.0
ENVX,16621000.0,-238402000.0,-14.3434209734673,1678233216,-166431000.0,-1.45
ENZ,4721000.0,44733000.0,9.475323024782885,59176260,-39736000.0,-0.35
EOG,24006000000.0,7497000000.0,0.3122969257685579,73906618368,5155000000.0,12.95
EOLS,237260000.0,-53213000.0,-0.2242813790778049,1002571648,-35635000.0,-0.9
EOSE,14793000.0,-101156000.0,-6.838099100926113,600282752,-174479000.0,-0.3
EP,43291163.0,-15910072.0,-0.3675131573619309,185465248,-27433839.0,-0.62
EPAC,591405000.0,83564000.0,0.141297418858481,2239336192,68203000.0,1.48
EPAM,4621455000.0,409646000.0,0.0886400495082176,11430350848,534219000.0,6.98
EPC,2270200000.0,121100000.0,0.0533433177693595,1983224192,166600000.0,2.37
EPD,54863000000.0,5750000000.0,0.1048065180540619,63676600320,4303000000.0,2.62
EPM,82824000.0,3011000.0,0.0363541968511542,171791648,44280000.0,0.12
EPR,648747000.0,209600000.0,0.3230843456694212,3594494976,447094000.0,2.45
EPRT,402160000.0,193501000.0,0.4811542669584245,5612458496,254574000.0,1.17
EPSN,30167901.0,5307293.0,0.1759251662884998,121924128,-457776.0,0.25
EQ,42623000.0,-8318000.0,-0.1951528517467095,38437932,-21833000.0,-0.23
EQBK,149026000.0,9826000.0,0.0659348033229101,622581888,60390000.0,0.66
EQC,59657000.0,102250000.0,1.713964832291265,2177869568,122268000.0,0.86
EQH,11534000000.0,908000000.0,0.078723773192301,13596152832,-325000000.0,2.51
EQIX,8457519000.0,1035362000.0,0.122419116055193,79218311168,435577000.0,10.95
EQNR,105318000000.0,9629000000.0,0.0914278660817713,74756079616,14126000000.0,3.29
EQR,2916548000.0,957470000.0,0.3282887852351479,28934828032,1199258000.0,2.45
EQS,14404000.0,9640000.0,0.6692585392946404,18477232,-51359000.0,0.71
EQT,4576334000.0,696315000.0,0.1521556337452642,19905910784,1159813000.0,1.53
EQX,1093290000.0,247140000.0,0.2260516422907005,2429623296,-164835000.0,0.59
ERIC,254123000000.0,-25403000000.0,-0.0999634035486752,24866312192,1707000000.0,-1.03
ERIE,4007365000.0,530423000.0,0.1323620383968018,26575296512,288558000.0,10.17
ERII,133514000.0,20563000.0,0.1540138112857078,937454016,23487000.0,0.35
ERJ,4399800000.0,38500000.0,0.008750397745352,6255081984,186200000.0,2.07
ERNA,162000.0,-23920000.0,-147.65432098765433,10021495,-20427000.0,-4.43
ERO,444478000.0,-22025000.0,-0.0495525087855866,2123595776,-297550000.0,-0.19
ES,11351805000.0,-91633000.0,-0.0080721083563362,24134207488,-2690688000.0,-0.29
ESAB,2767141000.0,250667000.0,0.0905869993614347,6344471040,282316000.0,4.29
ESBA,756129000.0,82813000.0,0.1095223169591432,2849015296,232479000.0,0.26
ESCA,258694000.0,11758000.0,0.0454513827147131,194004640,46243000.0,0.84
ESE,1000873000.0,99615000.0,0.0995281119582604,3088006400,42116000.0,3.85
ESEA,205168137.0,117667097.0,0.5735154528405159,317294368,17713876.0,16.98
ESGL,869000.0,-1177802.0,-1.3553532796317609,50781240,3243139.0,-14.69
ESGR,1089000000.0,918000000.0,0.8429752066115702,4965534208,523000000.0,57.76
ESGRO,1089000000.0,918000000.0,0.8429752066115702,2914195456,523000000.0,-1.493
ESGRP,1089000000.0,918000000.0,0.8429752066115702,2876296704,523000000.0,-1.493
ESI,2360400000.0,194500000.0,0.0824012879173021,6474876928,280900000.0,0.8
ESLT,6307469000.0,242749000.0,0.0384859600578298,9104789504,-73328000.0,5.43
ESNT,1204684000.0,738654000.0,0.613151664668909,6830748160,758999000.0,6.91
ESOA,352073174.0,24168094.0,0.0686450879668554,159078720,10245400.0,1.45
ESP,35468211.0,4817379.0,0.1358224411149465,58365168,3387854.0,1.92
ESPR,277788000.0,-98497000.0,-0.3545761515976212,359091744,-135487000.0,-0.85
ESQ,117038000.0,40264000.0,0.3440250175156786,511574560,39397000.0,4.79
ESRT,756129000.0,52387000.0,0.0692831514199296,3103905280,232491000.0,0.26
ESS,1710214000.0,518318000.0,0.3030720132100427,19813388288,839693000.0,8.07
ESSA,67455000.0,17442000.0,0.2585723815877251,186824864,19905000.0,1.81
ESTA,151350000.0,-83198000.0,-0.5497059795176743,1280371200,-113060000.0,-3.14
ESTC,1267321000.0,61720000.0,0.0487011577966434,7828141568,145312000.0,0.61
ET,83629000000.0,4465000000.0,0.0533905702567291,55097905152,6421000000.0,1.19
ETD,646221000.0,63816000.0,0.0987525939268454,801600384,70589000.0,2.49
ETN,24140000000.0,3650000000.0,0.1512013256006628,122188832768,2867000000.0,9.1
ETON,31381000.0,-6687000.0,-0.213090723686307,118846520,6040000.0,-0.26
ETR,12068575000.0,1786266000.0,0.1480096863134214,25807265792,-417297000.0,8.36
ETSY,2772384000.0,287125000.0,0.1035661005113288,6368734720,665605000.0,2.15
ETWO,625597000.0,-783491000.0,-1.2523893177237102,1379705472,55619000.0,-2.57
EUDA,2805820.0,-8514303.0,-3.0345150437305315,173178576,-2917895.0,-0.37
EVA,1130937000.0,-335345000.0,-0.2965196116140863,39259656,-306614000.0,-4.87
EVAX,278000.0,-15205000.0,-54.694244604316545,18568278,-17778000.0,-4.5
EVBN,85203000.0,19072000.0,0.2238418835017546,198598544,15182000.0,3.48
EVC,954579000.0,-96059000.0,-0.1006297016800076,187173168,47869000.0,-0.06
EVCM,691687000.0,-43649000.0,-0.0631051328129631,1978875904,81525000.0,-0.24
EVER,318921000.0,-27256000.0,-0.0854631711301544,827286976,-6668000.0,-0.83
EVGN,9449000.0,-19867000.0,-2.1025505344480897,18447292,-22362000.0,8.4
EVGO,206878000.0,-42535000.0,-0.2056042691828034,1358787072,-195951000.0,-0.4
EVH,2353868000.0,-74419000.0,-0.0316156216066491,3718954240,113837000.0,-0.94
EVI,357458000.0,5477000.0,0.0153220797967873,209616944,-2768000.0,0.37
EVLV,89220000.0,-19073000.0,-0.213774938354629,631747520,-82470000.0,-0.11
EVO,788440000.0,-170691000.0,-0.2164920602709147,1338753408,-179559000.0,-0.53
EVOK,7525710.0,-6528346.0,-0.8674724378164984,3152446,-4984977.0,116.88
EVR,2624426000.0,294347000.0,0.1121567154112937,9420590080,437906000.0,7.25
EVRG,5635700000.0,739300000.0,0.1311815746047518,13599716352,-353800000.0,3.2
EVRI,779168000.0,42262000.0,0.0542399071830465,1113473024,147122000.0,0.48
EVTC,785115000.0,69395000.0,0.0883883252771886,2191273984,139314000.0,1.05
EVTV,1830034.0,-14449497.0,-7.895753302944098,29578278,-4280910.0,-0.95
EW,5999100000.0,1473000000.0,0.2455368305245787,42143903744,629500000.0,2.54
EWBC,2537118000.0,1099996000.0,0.433561229710246,11652521984,1424909000.0,7.8
EWCZ,223787000.0,12554000.0,0.0560979860313601,408158464,54817000.0,0.26
EXAI,21021000.0,-129595000.0,-6.165025450739736,706220096,-144260000.0,-1.35
EXAS,2612011000.0,-175008000.0,-0.0670012492290423,11398461440,31929000.0,-0.95
EXC,22751000000.0,2423000000.0,0.1065008131510702,38109044736,-2705000000.0,2.42
EXEL,2013976000.0,349992000.0,0.1737816140808033,7425109504,170355000.0,1.16
EXFY,138525000.0,-30752000.0,-0.2219960295975455,216945984,-5735000.0,-0.37
EXK,221916000.0,-14480000.0,-0.0652499143820184,752818176,-106016000.0,-0.06
EXLS,1709902000.0,178747000.0,0.1045364003317149,5897738752,158395000.0,1.08
EXP,2266465000.0,490632000.0,0.2164745539860531,8665296896,443633000.0,14.16
EXPD,9113448000.0,674693000.0,0.0740326822515473,17416607744,1013877000.0,4.67
EXPE,13263000000.0,808000000.0,0.0609213601749227,18348195840,1844000000.0,5.55
EXPI,4435860000.0,-23104000.0,-0.0052084601407618,1807900032,201174000.0,-0.16
EXPO,541705000.0,104836000.0,0.1935296886681865,5492612608,110996000.0,2.03
EXR,3156010000.0,803468000.0,0.2545834772386652,38715387904,1386480000.0,3.65
EXTO,20896869000000.0,30466000000.0,0.0014579217585179,715115200,1063552000000.0,0.04
EXTR,1117203000.0,-85964000.0,-0.0769457296480585,2058020992,37365000.0,-0.66
EYE,2033015000.0,-80671000.0,-0.0396804745661001,830390976,58259000.0,-0.94
EYEN,31405.0,-37281670.0,-1187.125298519344,42307864,-27807076.0,-0.78
EYPT,50391000.0,-86821000.0,-1.7229465579170884,478987872,-1608000.0,-1.78
EZFL,25849825.0,-10914662.0,-0.4222334967451424,17578404,-6643397.0,-6.22
EZPW,1137530000.0,78152000.0,0.0687032429913936,668948480,61388000.0,1.2
F,180348000000.0,3836000000.0,0.0212699891321223,44483043328,6682000000.0,0.96
FA,756888000.0,24539000.0,0.0324209130016594,2784544256,135121000.0,0.17
FAAS,35321776.0,-3675431.0,-0.1040556680955114,78899336,-688484.0,-0.11
FAF,5942000000.0,195100000.0,0.0328340626051834,6564254208,90900000.0,1.87
FANG,9278000000.0,3480000000.0,0.3750808363871524,34806452224,1206000000.0,19.32
FANH,3198389000.0,280477000.0,0.0876932105506866,72582912,88791000.0,0.73
FARM,218357000.0,-46061000.0,-0.2109435465773939,60389172,-21896000.0,-0.83
FARO,351982000.0,-14959000.0,-0.0424993323522225,350938816,-12919000.0,-0.78
FAST,7415800000.0,1152300000.0,0.1553844494188085,39100268544,1259900000.0,2.01
FAT,572009000.0,-128568000.0,-0.2247656942460695,88615888,-57111000.0,-8.07
FATBB,572009000.0,-128568000.0,-0.2247656942460695,88615640,-57111000.0,-8.07
FATE,12317000.0,-175723000.0,-14.266704554680524,417932256,-138416000.0,-1.7
FBIN,4772100000.0,448100000.0,0.0938999601852434,9855416320,799300000.0,3.52
FBIO,82624000.0,-40689000.0,-0.4924598179705654,46312420,-136323000.0,-27.73
FBIOP,82624000.0,-40689000.0,-0.4924598179705654,35315756,-136323000.0,-0.863
FBIZ,147892000.0,39015000.0,0.2638073729478268,376325536,49408000.0,4.57
FBK,461070000.0,116473000.0,0.2526145704556792,2249135104,190843000.0,2.49
FBMS,275816000.0,75732000.0,0.2745743539171041,1069072960,104820000.0,2.39
FBNC,384941000.0,113551000.0,0.2949828675043708,1753523456,126975000.0,2.76
FBP,892063000.0,310807000.0,0.348413733110778,3503454976,340364000.0,1.83
FBRT,549244000.0,95527000.0,0.1739245217061998,1114510976,197387000.0,0.83
FBYD,17830000.0,-249000.0,-0.0139652271452607,120793048,-23730000.0,-1.55
FC,281064000.0,18258000.0,0.0649602937409273,527180512,22188000.0,1.33
FCAP,42042000.0,12028000.0,0.2860948575234289,106560312,13536000.0,3.6
FCBC,158155000.0,51955000.0,0.3285068445512314,809743168,59058000.0,2.81
